City,State_Abbr,Salary
Magness,AR,52489
Magnolia,AR,51975
Malvern,AR,51461
Mammoth Spring,AR,54535
Manila,AR,53549
Mansfield,AR,48888
Marble Falls,AR,50521
Marcella,AR,52489
Marianna,AR,53549
Marion,AR,53948
Marked Tree,AR,53549
Marmaduke,AR,53549
Marshall,AR,51505
Marvell,AR,53549
Maumelle,AR,53002
Mayflower,AR,52763
Maynard,AR,53549
Maysville,AR,50521
Mc Caskill,AR,51663
Mc Crory,AR,53019
Mc Dougal,AR,53549
Mc Gehee,AR,50184
Mc Neil,AR,51975
Mc Rae,AR,52489
Melbourne,AR,52489
Mellwood,AR,50355
Mena,AR,48854
Menifee,AR,52489
Midland,AR,49025
Midway,AR,54535
Mineral Springs,AR,51493
Minturn,AR,53549
Monette,AR,53549
Monroe,AR,52188
Monticello,AR,50526
Montrose,AR,50184
Moro,AR,53549
Morrilton,AR,52489
Morrow,AR,50726
Moscow,AR,50663
Mount Holly,AR,51838
Mount Ida,AR,50672
Mount Judea,AR,50521
Mount Pleasant,AR,52489
Mount Vernon,AR,52489
Mountain Home,AR,54535
Mountain Pine,AR,52489
Mountain View,AR,52489
Mountainburg,AR,49622
Mulberry,AR,49439
Murfreesboro,AR,50623
Nashville,AR,50961
Natural Dam,AR,49059
New Blaine,AR,48854
New Edinburg,AR,50526
Newark,AR,53019
Newhope,AR,48854
Newport,AR,53549
Norfork,AR,54535
Norman,AR,50672
Norphlet,AR,51701
North Little Rock,AR,53002
O Kean,AR,53549
Oak Grove,AR,50521
Oakland,AR,54535
Oark,AR,50521
Oden,AR,48854
Ogden,AR,51493
Oil Trough,AR,52489
Okolona,AR,50526
Ola,AR,52489
Omaha,AR,54535
Oneida,AR,51420
Onia,AR,52489
Osceola,AR,53549
Oxford,AR,53512
Ozan,AR,51250
Ozark,AR,49387
Ozone,AR,50521
Palestine,AR,53549
Pangburn,AR,52489
Paragould,AR,53549
Paris,AR,48854
Parkdale,AR,50184
Parkin,AR,53549
Parks,AR,48854
Paron,AR,52489
Parthenon,AR,50521
Patterson,AR,53019
Pea Ridge,AR,50521
Peach Orchard,AR,53549
Pearcy,AR,51508
Peel,AR,54535
Pelsor,AR,50521
Pencil Bluff,AR,48854
Perry,AR,52489
Perryville,AR,52489
Pettigrew,AR,50521
Pickens,AR,50184
Piggott,AR,53549
Pindall,AR,50521
Pine Bluff,AR,51039
Pineville,AR,53512
Plainview,AR,52489
Pleasant Grove,AR,52489
Pleasant Plains,AR,52489
Plumerville,AR,52489
Pocahontas,AR,53549
Pollard,AR,53549
Ponca,AR,50521
Poplar Grove,AR,53549
Portia,AR,53549
Portland,AR,50184
Pottsville,AR,52489
Poughkeepsie,AR,53019
Powhatan,AR,53549
Poyen,AR,51311
Prairie Grove,AR,51000
Prattsville,AR,51299
Prescott,AR,50526
Prim,AR,52489
Proctor,AR,53868
Pyatt,AR,52528
Quitman,AR,52489
Ratcliff,AR,48854
Ravenden,AR,53549
Ravenden Springs,AR,53549
Rector,AR,53549
Redfield,AR,50971
Reydell,AR,50526
Reyno,AR,53549
Rison,AR,50629
Rivervale,AR,53549
Roe,AR,51508
Rogers,AR,50726
Rohwer,AR,50184
Roland,AR,52763
Romance,AR,52489
Rose Bud,AR,52489
Rosie,AR,52489
Rosston,AR,51250
Rover,AR,50672
Royal,AR,52489
Rudy,AR,49265
Russell,AR,52489
Russellville,AR,52489
Saffell,AR,53549
Sage,AR,52489
Saint Charles,AR,50526
Saint Francis,AR,53549
Saint Joe,AR,50521
Saint Paul,AR,50393
Salado,AR,52489
Salem,AR,54535
Saratoga,AR,51975
Scotland,AR,52489
Scott,AR,53002
Scranton,AR,48854
Searcy,AR,52489
Sedgwick,AR,53549
Sheridan,AR,50868
Sherrill,AR,50937
Sherwood,AR,53002
Shirley,AR,52489
Sidney,AR,52489
Siloam Springs,AR,50555
Sims,AR,48854
Smackover,AR,51114
Smithville,AR,53549
Snow Lake,AR,50184
Solgohachia,AR,52489
Sparkman,AR,50526
Springdale,AR,51034
Springfield,AR,52489
Stamps,AR,51975
Star City,AR,50526
State University,AR,53549
Stephens,AR,51250
Story,AR,50672
Strawberry,AR,53019
Strong,AR,51701
Sturkie,AR,54535
Stuttgart,AR,51071
Subiaco,AR,48854
Success,AR,53549
Sulphur Rock,AR,52489
Sulphur Springs,AR,50521
Summers,AR,50692
Summit,AR,54535
Sweet Home,AR,53002
Swifton,AR,53549
Taylor,AR,51975
Thida,AR,52489
Thornton,AR,50526
Tichnor,AR,50355
Tillar,AR,50184
Tilly,AR,51505
Timbo,AR,52489
Tontitown,AR,51034
Traskwood,AR,51587
Trumann,AR,53549
Tucker,AR,50766
Tuckerman,AR,53549
Tumbling Shoals,AR,52489
Tupelo,AR,53019
Turner,AR,50526
Turrell,AR,53708
Tyronza,AR,53549
Ulm,AR,51017
Umpire,AR,48854
Uniontown,AR,49196
Valley Springs,AR,50521
Van Buren,AR,49367
Vandervoort,AR,48854
Vanndale,AR,53549
Vendor,AR,50521
Vilonia,AR,52558
Viola,AR,54535
Violet Hill,AR,53512
Wabash,AR,51420
Wabbaseka,AR,50697
Walcott,AR,53549
Waldenburg,AR,53549
Waldo,AR,51975
Waldron,AR,48854
Walnut Ridge,AR,53549
Ward,AR,52489
Warm Springs,AR,53549
Warren,AR,50526
Washington,AR,51250
Watson,AR,50184
Weiner,AR,53549
Wesley,AR,50966
West Fork,AR,51034
West Helena,AR,53549
West Memphis,AR,53948
West Point,AR,52489
West Ridge,AR,53549
Western Grove,AR,50521
Wheatley,AR,53019
Whelen Springs,AR,50526
White Hall,AR,51039
Wickes,AR,48854
Wideman,AR,53512
Widener,AR,53549
Wilburn,AR,52489
Williford,AR,53019
Willisville,AR,51975
Wilmar,AR,50526
Wilmot,AR,50386
Wilson,AR,53549
Wilton,AR,51493
Winchester,AR,50184
Winslow,AR,50795
Winthrop,AR,51493
Wiseman,AR,53512
Witter,AR,50521
Witts Springs,AR,51505
Woodson,AR,52831
Wooster,AR,52489
Wright,AR,50937
Wrightsville,AR,53002
Wynne,AR,53549
Yellville,AR,52528
Yorktown,AR,50526
Bear,DE,60894
Delaware City,DE,60917
Harrington,DE,60848
Lewes,DE,60848
Middletown,DE,60718
Milford,DE,60848
Rehoboth Beach,DE,61019
Seaford,DE,59594
Smyrna,DE,60724
Bethany Beach,DE,61019
Bethel,DE,59594
Bridgeville,DE,60848
Camden Wyoming,DE,60772
Cheswold,DE,60742
Claymont,DE,60962
Clayton,DE,60720
Dagsboro,DE,61019
Delmar,DE,59594
Dover,DE,60763
Dover Afb,DE,60783
Ellendale,DE,60848
Felton,DE,60848
Fenwick Island,DE,61019
Frankford,DE,61019
Frederica,DE,60848
Georgetown,DE,60848
Greenwood,DE,60848
Harbeson,DE,60848
Hartly,DE,60580
Hockessin,DE,60962
Houston,DE,60848
Kenton,DE,60720
Kirkwood,DE,60917
Laurel,DE,59594
Lincoln,DE,60848
Little Creek,DE,60767
Magnolia,DE,60803
Marydel,DE,60734
Millsboro,DE,60848
Millville,DE,61019
Milton,DE,60848
Montchanin,DE,60962
Nassau,DE,60848
New Castle,DE,60962
Newark,DE,60917
Ocean View,DE,61019
Odessa,DE,60795
Port Penn,DE,60757
Rockland,DE,60962
Saint Georges,DE,60917
Selbyville,DE,61019
Townsend,DE,60718
Viola,DE,60803
Wilmington,DE,60962
Winterthur,DE,60962
Woodside,DE,60778
Yorklyn,DE,60962
Abbeville,GA,52297
Acworth,GA,55766
Adairsville,GA,53306
Adel,GA,52021
Adrian,GA,52572
Ailey,GA,52572
Alamo,GA,52572
Alapaha,GA,52021
Albany,GA,52420
Allenhurst,GA,52909
Allentown,GA,52572
Alma,GA,52909
Alpharetta,GA,55873
Alston,GA,52741
Alto,GA,55285
Ambrose,GA,52021
Americus,GA,52021
Andersonville,GA,52021
Appling,GA,52419
Arabi,GA,52021
Aragon,GA,55766
Argyle,GA,54378
Arlington,GA,51400
Armuchee,GA,50844
Arnoldsville,GA,55766
Ashburn,GA,52021
Athens,GA,55766
Atlanta,GA,56166
Attapulgus,GA,51381
Auburn,GA,55766
Augusta,GA,52738
Austell,GA,56033
Avera,GA,52339
Avondale Estates,GA,56166
Axson,GA,53200
Baconton,GA,52314
Bainbridge,GA,51381
Baldwin,GA,55285
Ball Ground,GA,55766
Barnesville,GA,52572
Barney,GA,51701
Bartow,GA,52339
Barwick,GA,51381
Baxley,GA,52909
Bellville,GA,52909
Berlin,GA,52021
Bethlehem,GA,55766
Bishop,GA,55766
Blackshear,GA,54378
Blairsville,GA,52788
Blakely,GA,49984
Bloomingdale,GA,53256
Blue Ridge,GA,50844
Bluffton,GA,50804
Blythe,GA,52552
Bogart,GA,55766
Bolingbroke,GA,52892
Bonaire,GA,52599
Boneville,GA,52339
Boston,GA,51381
Bostwick,GA,55766
Bowdon,GA,55766
Bowdon Junction,GA,55766
Bowersville,GA,54803
Bowman,GA,54803
Box Springs,GA,51176
Braselton,GA,55766
Bremen,GA,55766
Brinson,GA,50636
Bristol,GA,53643
Bronwood,GA,52181
Brookfield,GA,52021
Brooklet,GA,52909
Brooks,GA,55766
Broxton,GA,52021
Brunswick,GA,54378
Buchanan,GA,55766
Buckhead,GA,52572
Buena Vista,GA,51123
Buford,GA,55766
Butler,GA,52029
Byromville,GA,52258
Byron,GA,52865
Cadwell,GA,52572
Cairo,GA,51625
Calhoun,GA,50844
Calvary,GA,51472
Camak,GA,52339
Camilla,GA,52021
Canon,GA,54803
Canton,GA,55766
Carlton,GA,54803
Carnesville,GA,54803
Carrollton,GA,55766
Cartersville,GA,55766
Cassville,GA,55766
Cataula,GA,51415
Cave Spring,GA,55766
Cecil,GA,52021
Cedar Springs,GA,49983
Cedartown,GA,55766
Centerville,GA,52865
Chatsworth,GA,50844
Chauncey,GA,52572
Cherry Log,GA,50844
Chester,GA,52572
Chestnut Mountain,GA,55766
Chickamauga,GA,51191
Chula,GA,52021
Cisco,GA,50844
Clarkdale,GA,56006
Clarkesville,GA,54803
Clarkston,GA,56166
Claxton,GA,52909
Clayton,GA,54803
Clermont,GA,55766
Cleveland,GA,55766
Climax,GA,51381
Clinchfield,GA,52572
Clyo,GA,52909
Cobb,GA,52021
Cobbtown,GA,52909
Cochran,GA,52572
Cohutta,GA,50951
Colbert,GA,55285
Coleman,GA,50956
Collins,GA,52909
Colquitt,GA,51108
Columbus,GA,51522
Comer,GA,54803
Commerce,GA,55766
Concord,GA,54968
Conley,GA,56166
Conyers,GA,55846
Coolidge,GA,51755
Coosa,GA,50844
Cordele,GA,52021
Cornelia,GA,55285
Cotton,GA,52021
Covington,GA,55766
Crandall,GA,50844
Crawford,GA,53559
Crawfordville,GA,52339
Crescent,GA,52909
Culloden,GA,52572
Cumming,GA,55766
Cusseta,GA,51335
Cuthbert,GA,52021
Dacula,GA,55766
Dahlonega,GA,55766
Daisy,GA,52909
Dallas,GA,55766
Dalton,GA,50844
Damascus,GA,51311
Danielsville,GA,55285
Danville,GA,52572
Darien,GA,52909
Davisboro,GA,52339
Dawson,GA,52128
Dawsonville,GA,55766
De Soto,GA,52021
Dearing,GA,52366
Decatur,GA,56166
Demorest,GA,55285
Denton,GA,52297
Dewy Rose,GA,54803
Dexter,GA,52572
Dillard,GA,54803
Dixie,GA,51381
Doerun,GA,52048
Donalsonville,GA,49892
Douglas,GA,52021
Douglasville,GA,55873
Dover,GA,52909
Dry Branch,GA,52785
Du Pont,GA,52593
Dublin,GA,52572
Dudley,GA,52572
Duluth,GA,55873
East Dublin,GA,52572
East Ellijay,GA,50844
Eastanollee,GA,54803
Eastman,GA,52572
Eatonton,GA,52572
Eden,GA,53096
Edison,GA,51537
Elberton,GA,54803
Elko,GA,52572
Ellabell,GA,52989
Ellaville,GA,51449
Ellenton,GA,52021
Ellenwood,GA,56113
Ellerslie,GA,51362
Ellijay,GA,53306
Emerson,GA,55766
Enigma,GA,52021
Epworth,GA,50844
Esom Hill,GA,55766
Eton,GA,50844
Evans,GA,52738
Experiment,GA,55391
Fairburn,GA,55926
Fairmount,GA,53306
Fargo,GA,54378
Farmington,GA,55766
Fayetteville,GA,55819
Felton,GA,55766
Fitzgerald,GA,52021
Fleming,GA,52962
Flintstone,GA,51244
Flovilla,GA,53153
Flowery Branch,GA,55766
Folkston,GA,54378
Forest Park,GA,56139
Forsyth,GA,52652
Fort Benning,GA,51522
Fort Gaines,GA,50017
Fort Oglethorpe,GA,51244
Fort Stewart,GA,52909
Fort Valley,GA,52599
Fortson,GA,51495
Fowlstown,GA,51381
Franklin,GA,53445
Franklin Springs,GA,54803
Funston,GA,52021
Gainesville,GA,55766
Garfield,GA,52339
Gay,GA,54219
Geneva,GA,51123
Georgetown,GA,50675
Gibson,GA,52339
Gillsville,GA,55766
Girard,GA,52339
Glenn,GA,53445
Glennville,GA,52909
Glenwood,GA,52572
Good Hope,GA,55766
Gordon,GA,52759
Gough,GA,52339
Gracewood,GA,52738
Grantville,GA,55766
Gray,GA,52892
Grayson,GA,55766
Graysville,GA,51111
Greensboro,GA,52572
Greenville,GA,51123
Griffin,GA,55015
Grovetown,GA,52658
Guyton,GA,52909
Habersham,GA,55285
Haddock,GA,52705
Hagan,GA,52909
Hahira,GA,51701
Hamilton,GA,51256
Hampton,GA,55766
Haralson,GA,55766
Hardwick,GA,52625
Harlem,GA,52472
Harrison,GA,52572
Hartsfield,GA,52021
Hartwell,GA,54803
Hawkinsville,GA,52572
Hazlehurst,GA,52501
Helen,GA,55285
Helena,GA,52572
Hephzibah,GA,52605
Hiawassee,GA,53278
High Shoals,GA,55766
Hillsboro,GA,52625
Hinesville,GA,52909
Hiram,GA,55819
Hoboken,GA,54378
Hogansville,GA,51123
Holly Springs,GA,55766
Homer,GA,55766
Homerville,GA,54378
Hortense,GA,53643
Hoschton,GA,55766
Howard,GA,51445
Hull,GA,55766
Ideal,GA,52029
Ila,GA,55285
Iron City,GA,49892
Irwinton,GA,52572
Irwinville,GA,52021
Jackson,GA,53879
Jacksonville,GA,52021
Jakin,GA,49892
Jasper,GA,55766
Jefferson,GA,55766
Jeffersonville,GA,52705
Jekyll Island,GA,54378
Jenkinsburg,GA,54460
Jersey,GA,55766
Jesup,GA,52909
Jewell,GA,52339
Jonesboro,GA,55979
Juliette,GA,52652
Junction City,GA,51123
Kathleen,GA,52572
Kennesaw,GA,55846
Keysville,GA,52446
Kings Bay,GA,54378
Kingsland,GA,54378
Kingston,GA,55766
Kite,GA,52455
Knoxville,GA,52599
La Fayette,GA,50871
Lagrange,GA,51123
Lake Park,GA,51381
Lakeland,GA,51701
Lakemont,GA,54803
Lavonia,GA,54803
Lawrenceville,GA,55766
Leary,GA,52128
Lebanon,GA,55766
Leesburg,GA,52394
Lenox,GA,52021
Leslie,GA,52021
Lexington,GA,53559
Lilburn,GA,56006
Lilly,GA,52021
Lincolnton,GA,52339
Lindale,GA,55766
Lithia Springs,GA,56033
Lithonia,GA,55979
Lizella,GA,52865
Locust Grove,GA,54896
Loganville,GA,55766
Lookout Mountain,GA,51244
Louisville,GA,52339
Louvale,GA,51150
Lovejoy,GA,55793
Ludowici,GA,52909
Lula,GA,55766
Lumber City,GA,52297
Lumpkin,GA,51170
Luthersville,GA,55766
Lyerly,GA,50844
Lyons,GA,52909
Mableton,GA,56139
Macon,GA,52972
Madison,GA,54170
Manassas,GA,52909
Manchester,GA,51123
Manor,GA,54378
Mansfield,GA,54968
Marble Hill,GA,55766
Marietta,GA,56006
Marshallville,GA,52572
Martin,GA,54803
Matthews,GA,52339
Mauk,GA,51220
Maxeys,GA,53559
Maysville,GA,55766
Mc Caysville,GA,50844
Mc Intyre,GA,52572
Mc Rae,GA,52572
Mcdonough,GA,55766
Meansville,GA,52572
Meigs,GA,51861
Meldrim,GA,53149
Menlo,GA,50844
Meridian,GA,52909
Mershon,GA,52909
Mesena,GA,52339
Metter,GA,52909
Midland,GA,51495
Midville,GA,52339
Midway,GA,52909
Milan,GA,52297
Milledgeville,GA,52572
Millen,GA,52339
Millwood,GA,53200
Milner,GA,53171
Mineral Bluff,GA,50844
Mitchell,GA,52339
Molena,GA,51123
Monroe,GA,55766
Montezuma,GA,52572
Monticello,GA,52572
Montrose,GA,52572
Moody A F B,GA,51381
Moreland,GA,55766
Morgan,GA,52021
Morganton,GA,50844
Morris,GA,50927
Morrow,GA,56059
Morven,GA,51701
Moultrie,GA,52021
Mount Airy,GA,55285
Mount Berry,GA,53306
Mount Vernon,GA,52572
Mount Zion,GA,55766
Mountain City,GA,54803
Murrayville,GA,55766
Musella,GA,52599
Mystic,GA,52021
Nahunta,GA,54378
Nashville,GA,52021
Naylor,GA,51701
Nelson,GA,55766
Newborn,GA,54808
Newington,GA,52909
Newnan,GA,55766
Newton,GA,52101
Nicholls,GA,53103
Nicholson,GA,55766
Norcross,GA,56006
Norman Park,GA,52021
Norristown,GA,52455
North Metro,GA,55873
Norwood,GA,52339
Nunez,GA,52339
Oakfield,GA,52207
Oakman,GA,50844
Oakwood,GA,55766
Ochlocknee,GA,51650
Ocilla,GA,52021
Oconee,GA,52572
Odum,GA,52909
Offerman,GA,53643
Oglethorpe,GA,52572
Oliver,GA,52909
Omaha,GA,51176
Omega,GA,52021
Orchard Hill,GA,54076
Oxford,GA,55766
Palmetto,GA,55793
Parrott,GA,51935
Patterson,GA,53643
Pavo,GA,51381
Peachtree City,GA,55766
Pearson,GA,52021
Pelham,GA,51960
Pembroke,GA,52909
Pendergrass,GA,55766
Perkins,GA,52339
Perry,GA,52572
Pine Lake,GA,56166
Pine Mountain,GA,51123
Pine Mountain Valley,GA,51176
Pinehurst,GA,52481
Pineview,GA,52297
Pitts,GA,52021
Plains,GA,51841
Plainville,GA,50844
Pooler,GA,53309
Portal,GA,52909
Porterdale,GA,55766
Poulan,GA,52074
Powder Springs,GA,55953
Preston,GA,51531
Pulaski,GA,52909
Putney,GA,52420
Quitman,GA,51381
Rabun Gap,GA,54803
Ranger,GA,53306
Ray City,GA,52021
Rayle,GA,52339
Rebecca,GA,52021
Red Oak,GA,56059
Redan,GA,56086
Register,GA,52909
Reidsville,GA,52909
Rentz,GA,52572
Resaca,GA,50844
Rex,GA,56033
Reynolds,GA,52572
Rhine,GA,52297
Riceboro,GA,52909
Richland,GA,51294
Richmond Hill,GA,53176
Rincon,GA,53122
Ringgold,GA,51111
Rising Fawn,GA,50978
Riverdale,GA,56033
Roberta,GA,52599
Rochelle,GA,52021
Rock Spring,GA,51058
Rockledge,GA,52572
Rockmart,GA,55766
Rocky Face,GA,50871
Rocky Ford,GA,52624
Rome,GA,53306
Roopville,GA,55766
Rossville,GA,51244
Roswell,GA,55953
Royston,GA,54803
Rupert,GA,51485
Rutledge,GA,55766
Rydal,GA,55766
Saint George,GA,54378
Saint Marys,GA,54378
Saint Simons Island,GA,53643
Sale City,GA,52074
Sandersville,GA,52572
Sapelo Island,GA,52909
Sardis,GA,52339
Sargent,GA,55766
Sasser,GA,52314
Sautee Nacoochee,GA,55285
Savannah,GA,53309
Scotland,GA,52572
Scottdale,GA,56166
Screven,GA,52909
Sea Island,GA,53643
Senoia,GA,55766
Seville,GA,52021
Shady Dale,GA,52572
Shannon,GA,53306
Sharon,GA,52339
Sharpsburg,GA,55766
Shellman,GA,52021
Shiloh,GA,51123
Siloam,GA,52572
Silver Creek,GA,55766
Smarr,GA,52785
Smithville,GA,52074
Smyrna,GA,56166
Snellville,GA,55846
Social Circle,GA,55766
Soperton,GA,52572
Sparks,GA,52021
Sparta,GA,52572
Springfield,GA,52962
Stapleton,GA,52339
Statenville,GA,51381
Statesboro,GA,52909
Statham,GA,55766
Stephens,GA,53559
Stillmore,GA,52624
Stockbridge,GA,55953
Stockton,GA,51701
Stone Mountain,GA,56113
Suches,GA,53306
Sugar Valley,GA,50844
Summerville,GA,50844
Sumner,GA,52021
Sunny Side,GA,55766
Surrency,GA,52909
Suwanee,GA,55766
Swainsboro,GA,52339
Sycamore,GA,52021
Sylvania,GA,52624
Sylvester,GA,52154
Talbotton,GA,51123
Talking Rock,GA,55766
Tallapoosa,GA,55766
Tallulah Falls,GA,54803
Talmo,GA,55766
Tarrytown,GA,52572
Tate,GA,55766
Taylorsville,GA,55766
Temple,GA,55766
Tennga,GA,50844
Tennille,GA,52572
The Rock,GA,52572
Thomaston,GA,52331
Thomasville,GA,51381
Thomson,GA,52339
Tifton,GA,52021
Tiger,GA,54803
Tignall,GA,52339
Toccoa,GA,54803
Toccoa Falls,GA,54803
Toomsboro,GA,52572
Townsend,GA,52909
Trenton,GA,51084
Trion,GA,50844
Tucker,GA,56139
Tunnel Hill,GA,50951
Turin,GA,55766
Turnerville,GA,54803
Twin City,GA,52339
Ty Ty,GA,52021
Tybee Island,GA,53149
Tyrone,GA,55766
Unadilla,GA,52572
Union City,GA,55979
Union Point,GA,52455
Upatoi,GA,51389
Uvalda,GA,52741
Valdosta,GA,51381
Varnell,GA,50924
Vidalia,GA,52909
Vienna,GA,52021
Villa Rica,GA,55766
Waco,GA,55766
Wadley,GA,52339
Waleska,GA,55766
Walthourville,GA,52909
Waresboro,GA,54378
Warm Springs,GA,51123
Warner Robins,GA,52812
Warrenton,GA,52339
Warthen,GA,52455
Warwick,GA,52101
Washington,GA,52339
Watkinsville,GA,55766
Waverly,GA,54378
Waverly Hall,GA,51256
Waycross,GA,54378
Waynesboro,GA,52339
Waynesville,GA,54378
West Green,GA,52021
West Point,GA,51123
Weston,GA,51636
Whigham,GA,51477
White,GA,55766
White Oak,GA,54378
White Plains,GA,52455
Whitesburg,GA,55766
Wildwood,GA,51244
Wiley,GA,54803
Willacoochee,GA,52021
Williamson,GA,55186
Winder,GA,55766
Winston,GA,55766
Winterville,GA,55766
Woodbine,GA,54378
Woodbury,GA,51123
Woodland,GA,51123
Woodstock,GA,55793
Wray,GA,52021
Wrens,GA,52339
Wrightsville,GA,52572
Yatesville,GA,52572
Young Harris,GA,51752
Zebulon,GA,53992
Lakeville,MN,60358
Minnetonka,MN,60734
Ada,MN,52420
Adams,MN,54604
Adolph,MN,53976
Adrian,MN,49123
Afton,MN,60289
Ah Gwah Ching,MN,52718
Aitkin,MN,52867
Akeley,MN,52345
Albany,MN,52511
Albert Lea,MN,54604
Alberta,MN,52271
Albertville,MN,57041
Alborn,MN,53463
Alden,MN,54604
Aldrich,MN,52271
Alexandria,MN,52271
Almelund,MN,60221
Alpha,MN,49123
Altura,MN,53429
Alvarado,MN,49237
Amboy,MN,57412
Andover,MN,60426
Angle Inlet,MN,48952
Angora,MN,53463
Annandale,MN,52442
Anoka,MN,60495
Appleton,MN,52271
Arco,MN,49123
Argyle,MN,48952
Arlington,MN,60221
Ashby,MN,52420
Askov,MN,53463
Atwater,MN,52271
Audubon,MN,52420
Aurora,MN,53463
Austin,MN,54604
Avoca,MN,49123
Avon,MN,52682
Babbitt,MN,53463
Backus,MN,52271
Badger,MN,48952
Bagley,MN,50686
Balaton,MN,49123
Barnesville,MN,52420
Barnum,MN,53463
Barrett,MN,52345
Barry,MN,52420
Battle Lake,MN,52420
Baudette,MN,48952
Baxter,MN,52271
Bayport,MN,60255
Beardsley,MN,52420
Beaver Bay,MN,53463
Beaver Creek,MN,49637
Becker,MN,52442
Bejou,MN,52420
Belgrade,MN,52271
Belle Plaine,MN,60221
Bellingham,MN,50697
Beltrami,MN,49865
Belview,MN,52271
Bemidji,MN,50686
Bena,MN,53463
Benedict,MN,52420
Benson,MN,52271
Bertha,MN,52271
Bethel,MN,59227
Big Falls,MN,53463
Big Lake,MN,55533
Bigelow,MN,49123
Bigfork,MN,53463
Bingham Lake,MN,49123
Birchdale,MN,51208
Bird Island,MN,52271
Biwabik,MN,53463
Blackduck,MN,50686
Blomkest,MN,52271
Blooming Prairie,MN,54604
Blue Earth,MN,54604
Bluffton,MN,52345
Bock,MN,52271
Borup,MN,52534
Bovey,MN,53463
Bowlus,MN,52374
Bowstring,MN,53463
Boyd,MN,50697
Braham,MN,56246
Brainerd,MN,52271
Brandon,MN,52271
Breckenridge,MN,52420
Brewster,MN,49123
Bricelyn,MN,54604
Brimson,MN,53463
Britt,MN,53463
Brook Park,MN,56246
Brooks,MN,48952
Brookston,MN,53463
Brooten,MN,52271
Browerville,MN,52271
Browns Valley,MN,52420
Brownsdale,MN,54604
Brownsville,MN,51302
Brownton,MN,56246
Bruno,MN,53463
Buckman,MN,52271
Buffalo,MN,56037
Buffalo Lake,MN,52271
Buhl,MN,53463
Burnsville,MN,60563
Burtrum,MN,52271
Butterfield,MN,54672
Byron,MN,55117
Caledonia,MN,51058
Callaway,MN,52420
Calumet,MN,53463
Cambridge,MN,58896
Campbell,MN,52420
Canby,MN,49123
Cannon Falls,MN,57412
Canton,MN,51919
Canyon,MN,53463
Carlos,MN,52271
Carlton,MN,53737
Carver,MN,60289
Cass Lake,MN,52420
Castle Rock,MN,59519
Cedar,MN,59915
Center City,MN,60221
Ceylon,MN,51863
Champlin,MN,60597
Chandler,MN,49123
Chanhassen,MN,60529
Chaska,MN,60426
Chatfield,MN,54489
Chisago City,MN,60221
Chisholm,MN,53463
Chokio,MN,52345
Circle Pines,MN,60666
Clara City,MN,52271
Claremont,MN,54604
Clarissa,MN,52271
Clarkfield,MN,50697
Clarks Grove,MN,54604
Clear Lake,MN,52716
Clearbrook,MN,50686
Clearwater,MN,52716
Clements,MN,53872
Cleveland,MN,60221
Climax,MN,49362
Clinton,MN,52345
Clitherall,MN,52420
Clontarf,MN,52271
Cloquet,MN,53668
Cohasset,MN,53463
Cokato,MN,53999
Cold Spring,MN,52716
Coleraine,MN,53463
Collegeville,MN,52784
Cologne,MN,60221
Comfrey,MN,53872
Comstock,MN,52819
Conger,MN,54604
Cook,MN,53463
Correll,MN,52271
Cosmos,MN,52271
Cottage Grove,MN,60358
Cotton,MN,53463
Cottonwood,MN,50697
Courtland,MN,60221
Crane Lake,MN,53463
Cromwell,MN,53463
Crookston,MN,49066
Crosby,MN,52271
Crosslake,MN,52271
Crystal Bay,MN,60529
Currie,MN,49123
Cushing,MN,52271
Cyrus,MN,52271
Dakota,MN,51302
Dalbo,MN,52883
Dalton,MN,52420
Danube,MN,52271
Danvers,MN,52271
Darfur,MN,53872
Darwin,MN,52271
Dassel,MN,52271
Dawson,MN,50697
Dayton,MN,60495
Deer Creek,MN,52345
Deer River,MN,53463
Deerwood,MN,52271
Delano,MN,57949
Delavan,MN,54604
Dennison,MN,56557
Dent,MN,52420
Detroit Lakes,MN,52420
Dexter,MN,54604
Dilworth,MN,53275
Dodge Center,MN,54877
Donaldson,MN,48952
Donnelly,MN,52345
Dover,MN,54809
Dovray,MN,49123
Duluth,MN,53976
Dumont,MN,52420
Dundas,MN,58036
Dunnell,MN,49123
Eagle Bend,MN,52271
Eagle Lake,MN,57412
East Grand Forks,MN,49808
Easton,MN,54604
Echo,MN,52271
Eden Prairie,MN,60631
Eden Valley,MN,52374
Edgerton,MN,49123
Effie,MN,53463
Eitzen,MN,50876
Elbow Lake,MN,52420
Elgin,MN,55014
Elizabeth,MN,52420
Elk River,MN,56998
Elko New Market,MN,60221
Elkton,MN,54604
Ellendale,MN,54604
Ellsworth,MN,49123
Elmore,MN,54604
Elrosa,MN,52271
Ely,MN,53463
Elysian,MN,57412
Embarrass,MN,53463
Emily,MN,52867
Emmons,MN,54604
Erhard,MN,52420
Erskine,MN,48952
Esko,MN,53839
Essig,MN,60221
Euclid,MN,49237
Evansville,MN,52345
Eveleth,MN,53463
Excelsior,MN,60563
Eyota,MN,54946
Fairfax,MN,56246
Fairmont,MN,54649
Faribault,MN,56135
Farmington,MN,60289
Farwell,MN,52271
Federal Dam,MN,53463
Felton,MN,52819
Fergus Falls,MN,52420
Fertile,MN,49448
Fifty Lakes,MN,52271
Finland,MN,53463
Finlayson,MN,53463
